ds,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,traffic_volume
23/03/16 12:00,None,274.5,0,0,90,Mist,mist,4819
23/03/16 14:00,None,274.48,0,0,90,Snow,light snow,5154
23/03/16 14:00,None,274.48,0,0,90,Mist,mist,5154
23/03/16 16:00,None,273.94,0,0,90,Snow,heavy snow,5633
23/03/16 16:00,None,273.94,0,0,90,Mist,mist,5633
23/03/16 16:00,None,273.94,0,0,90,Fog,fog,5633
23/03/16 18:00,None,273.47,0,0,90,Snow,snow,3870
23/03/16 18:00,None,273.47,0,0,90,Fog,fog,3870
23/03/16 19:00,None,273.21,0,0,90,Snow,snow,2713
23/03/16 19:00,None,273.21,0,0,90,Mist,mist,2713
23/03/16 22:00,None,273.01,0,0,75,Snow,light snow,1555
23/03/16 23:00,None,273,0,0,1,Clear,sky is clear,915
24/03/16 00:00,None,272.86,0,0,1,Snow,light snow,545
24/03/16 01:00,None,272.55,0,0,1,Clear,sky is clear,342
24/03/16 02:00,None,272.35,0,0,40,Clouds,scattered clouds,262
24/03/16 03:00,None,272.08,0,0,1,Snow,light snow,351
24/03/16 05:00,None,272.01,0,0,1,Snow,light snow,2616
24/03/16 07:00,None,271.42,0,0,1,Clear,sky is clear,6381
24/03/16 09:00,None,271.51,0,0,1,Clear,sky is clear,5018
24/03/16 10:00,None,273.48,0,0,40,Clouds,scattered clouds,4428
24/03/16 11:00,None,274.72,0,0,1,Clear,sky is clear,4670
24/03/16 13:00,None,276.47,0,0,1,Clear,sky is clear,5201
24/03/16 15:00,None,279.76,0,0,5,Clear,sky is clear,5943
24/03/16 17:00,None,280.61,0,0,1,Clear,sky is clear,6382
24/03/16 18:00,None,279.95,0,0,5,Clear,sky is clear,4728
24/03/16 21:00,None,276.09,0,0,5,Clear,sky is clear,3772
24/03/16 22:00,None,273.09,0,0,1,Clear,sky is clear,3710
24/03/16 23:00,None,272.22,0,0,1,Clear,sky is clear,1436
25/03/16 00:00,None,271.23,0,0,1,Clear,sky is clear,820
25/03/16 01:00,None,271.58,0,0,1,Clear,sky is clear,494
25/03/16 02:00,None,271.29,0,0,1,Clear,sky is clear,391
25/03/16 03:00,None,271.08,0,0,1,Clear,sky is clear,357
25/03/16 05:00,None,270.84,0,0,1,Clear,sky is clear,2106
25/03/16 06:00,None,270.58,0,0,1,Clear,sky is clear,4695
25/03/16 07:00,None,270.81,0,0,1,Haze,haze,5509
25/03/16 08:00,None,271.69,0,0,1,Clear,sky is clear,5170
25/03/16 09:00,None,274.14,0,0,1,Clear,sky is clear,4671
25/03/16 10:00,None,276.41,0,0,1,Clear,sky is clear,4845
25/03/16 12:00,None,278.22,0,0,1,Clear,sky is clear,5698
25/03/16 13:00,None,280.48,0,0,1,Clear,sky is clear,5553
25/03/16 14:00,None,281.21,0,0,90,Clouds,overcast clouds,5800
25/03/16 17:00,None,281.55,0,0,75,Clouds,broken clouds,5518
25/03/16 19:00,None,280.48,0,0,90,Rain,moderate rain,3681
25/03/16 21:00,None,278.94,0,0,90,Rain,light rain,2913
25/03/16 21:00,None,278.94,0,0,90,Drizzle,light intensity drizzle,2913
25/03/16 23:00,None,278.58,0,0,90,Drizzle,drizzle,1702
26/03/16 00:00,None,278.58,0,0,90,Drizzle,drizzle,1328
26/03/16 00:00,None,278.58,0,0,90,Rain,light rain,1328
26/03/16 02:00,None,278.58,0,0,90,Drizzle,light intensity drizzle,727
26/03/16 02:00,None,278.58,0,0,90,Rain,moderate rain,727
26/03/16 04:00,None,278.15,0,0,90,Mist,mist,484
26/03/16 04:00,None,278.15,0,0,90,Drizzle,light intensity drizzle,484
26/03/16 05:00,None,277.86,0,0,75,Drizzle,drizzle,670
26/03/16 05:00,None,277.86,0,0,75,Rain,light rain,670
26/03/16 08:00,None,277.87,0,0,90,Rain,moderate rain,2608
26/03/16 08:00,None,277.87,0,0,90,Drizzle,drizzle,2608
26/03/16 10:00,None,278.51,0,0,90,Rain,light rain,3961
26/03/16 10:00,None,278.51,0,0,90,Mist,mist,3961
26/03/16 11:00,None,280.3,0,0,90,Mist,mist,4205
26/03/16 13:00,None,280.87,0,0,90,Drizzle,light intensity drizzle,4683
26/03/16 15:00,None,281.38,0,0,90,Rain,light rain,4319
26/03/16 17:00,None,280.81,0,0,90,Rain,light rain,4418
26/03/16 17:00,None,280.81,0,0,90,Drizzle,drizzle,4418
26/03/16 19:00,None,279.23,0,0,90,Rain,light rain,3348
26/03/16 19:00,None,279.23,0,0,90,Mist,mist,3348
26/03/16 19:00,None,279.23,0,0,90,Drizzle,drizzle,3348
26/03/16 21:00,None,278.6,0,0,90,Rain,light rain,2710
26/03/16 21:00,None,278.6,0,0,90,Mist,mist,2710
26/03/16 21:00,None,278.6,0,0,90,Drizzle,drizzle,2710
26/03/16 23:00,None,277.87,0,0,90,Rain,moderate rain,1797
26/03/16 23:00,None,277.87,0,0,90,Mist,mist,1797
26/03/16 23:00,None,277.87,0,0,90,Drizzle,drizzle,1797
27/03/16 00:00,None,277.58,0,0,90,Rain,moderate rain,1064
27/03/16 00:00,None,277.58,0,0,90,Drizzle,drizzle,1064
27/03/16 00:00,None,277.58,0,0,90,Mist,mist,1064
27/03/16 01:00,None,277.44,0,0,90,Rain,light rain,632
27/03/16 01:00,None,277.44,0,0,90,Mist,mist,632
27/03/16 01:00,None,277.44,0,0,90,Drizzle,drizzle,632
27/03/16 03:00,None,277.16,0,0,90,Mist,mist,344
27/03/16 03:00,None,277.16,0,0,90,Rain,moderate rain,344
27/03/16 03:00,None,277.16,0,0,90,Drizzle,drizzle,344
27/03/16 04:00,None,276.8,0,0,90,Rain,moderate rain,240
27/03/16 04:00,None,276.8,0,0,90,Mist,mist,240
27/03/16 04:00,None,276.8,0,0,90,Drizzle,drizzle,240
27/03/16 05:00,None,276.51,0,0,90,Rain,light rain,372
27/03/16 05:00,None,276.51,0,0,90,Mist,mist,372
27/03/16 06:00,None,275.65,0,0,90,Rain,moderate rain,737
27/03/16 06:00,None,275.65,0,0,90,Drizzle,drizzle,737
27/03/16 06:00,None,275.65,0,0,90,Snow,light snow,737
27/03/16 08:00,None,275.22,0,0,90,Rain,moderate rain,1670
27/03/16 08:00,None,275.22,0,0,90,Snow,light snow,1670
27/03/16 08:00,None,275.22,0,0,90,Drizzle,drizzle,1670
27/03/16 09:00,None,275.58,0,0,90,Mist,mist,2450
27/03/16 10:00,None,275.87,0,0,90,Clouds,overcast clouds,3240
27/03/16 12:00,None,276.58,0,0,90,Clouds,overcast clouds,3858
27/03/16 13:00,None,277.3,0,0,90,Clouds,overcast clouds,4083
27/03/16 15:00,None,278,0,0,90,Clouds,overcast clouds,3570
27/03/16 17:00,None,278.65,0,0,90,Clouds,overcast clouds,3662
27/03/16 19:00,None,278.54,0,0,1,Clear,sky is clear,2675
27/03/16 20:00,None,276.37,0,0,1,Clear,sky is clear,2275
27/03/16 22:00,None,273.49,0,0,1,Clear,sky is clear,1808
28/03/16 00:00,None,272.28,0,0,1,Mist,mist,533
28/03/16 01:00,None,271.55,0,0,1,Clear,sky is clear,299
28/03/16 02:00,None,271.29,0,0,1,Mist,mist,266
28/03/16 02:00,None,271.29,0,0,1,Fog,fog,266
28/03/16 03:00,None,271.15,0,0,1,Mist,mist,302
28/03/16 03:00,None,271.15,0,0,1,Fog,fog,302
28/03/16 05:00,None,271.14,0,0,90,Fog,fog,2584
28/03/16 05:00,None,271.14,0,0,90,Mist,mist,2584
28/03/16 06:00,None,272.08,0,0,90,Fog,fog,5429
28/03/16 07:00,None,272.61,0,0,90,Clouds,overcast clouds,6412
28/03/16 09:00,None,274.15,0,0,1,Clear,sky is clear,4949
28/03/16 10:00,None,279.28,0,0,75,Clouds,broken clouds,4533
28/03/16 12:00,None,281.14,0,0,75,Clouds,broken clouds,5028
28/03/16 13:00,None,284.5,0,0,1,Clear,sky is clear,5033
28/03/16 15:00,None,285.86,0,0,1,Clear,sky is clear,5817
28/03/16 17:00,None,287.01,0,0,1,Clear,sky is clear,6333
28/03/16 19:00,None,286.86,0,0,5,Clear,sky is clear,3343
28/03/16 21:00,None,282.3,0,0,1,Clear,sky is clear,2298
28/03/16 22:00,None,278.08,0,0,1,Clear,sky is clear,1645
29/03/16 00:00,None,277.43,0,0,1,Clear,sky is clear,607
29/03/16 01:00,None,277.35,0,0,1,Clear,sky is clear,379
29/03/16 03:00,None,277.21,0,0,1,Clear,sky is clear,333
29/03/16 04:00,None,277.5,0,0,1,Clear,sky is clear,843
29/03/16 05:00,None,277.71,0,0,1,Clear,sky is clear,2666
29/03/16 06:00,None,277.94,0,0,1,Clear,sky is clear,5513
29/03/16 07:00,None,277.93,0,0,1,Clear,sky is clear,6786
29/03/16 08:00,None,279.93,0,0,1,Clear,sky is clear,5928
29/03/16 09:00,None,282.44,0,0,1,Clear,sky is clear,5397
29/03/16 10:00,None,284.68,0,0,75,Clouds,broken clouds,4527
29/03/16 12:00,None,286.68,0,0,1,Clear,sky is clear,5156
29/03/16 13:00,None,290.22,0,0,40,Clouds,scattered clouds,5161
29/03/16 14:00,None,290.61,0,0,1,Clear,sky is clear,5606
29/03/16 16:00,None,290.68,0,0,40,Clouds,scattered clouds,7083
29/03/16 18:00,None,289.69,0,0,90,Clouds,overcast clouds,4758
29/03/16 20:00,None,286.92,0,0,90,Thunderstorm,proximity thunderstorm,3051
29/03/16 22:00,None,285.86,0,0,40,Thunderstorm,proximity thunderstorm,2839
30/03/16 00:00,None,282.62,0,0,90,Rain,moderate rain,586
30/03/16 00:00,None,282.62,0,0,90,Drizzle,light intensity drizzle,586
30/03/16 02:00,None,280.72,0,0,90,Rain,moderate rain,299
30/03/16 02:00,None,280.72,0,0,90,Mist,mist,299
30/03/16 04:00,None,280.36,0,0,90,Rain,moderate rain,879
30/03/16 04:00,None,280.36,0,0,90,Drizzle,light intensity drizzle,879
30/03/16 06:00,None,280.08,0,0,90,Rain,moderate rain,5262
30/03/16 06:00,None,280.08,0,0,90,Drizzle,drizzle,5262
30/03/16 08:00,None,279.72,0,0,90,Rain,heavy intensity rain,5923
30/03/16 08:00,None,279.72,0,0,90,Mist,mist,5923
30/03/16 08:00,None,279.72,0,0,90,Drizzle,light intensity drizzle,5923
30/03/16 10:00,None,279.51,0,0,90,Rain,moderate rain,4527
30/03/16 10:00,None,279.51,0,0,90,Mist,mist,4527
30/03/16 10:00,None,279.51,0,0,90,Drizzle,drizzle,4527
30/03/16 11:00,None,279.65,0,0,90,Drizzle,drizzle,4629
30/03/16 11:00,None,279.65,0,0,90,Mist,mist,4629
30/03/16 11:00,None,279.65,0,0,90,Rain,light rain,4629
30/03/16 12:00,None,279.84,0,0,90,Drizzle,light intensity drizzle,5027
30/03/16 12:00,None,279.84,0,0,90,Rain,moderate rain,5027
30/03/16 12:00,None,279.84,0,0,90,Mist,mist,5027
30/03/16 13:00,None,280.22,0,0,90,Drizzle,light intensity drizzle,4939
30/03/16 13:00,None,280.22,0,0,90,Mist,mist,4939
30/03/16 15:00,None,280.51,0,0,90,Mist,mist,5999
30/03/16 17:00,None,281.28,0,0,90,Clouds,overcast clouds,6672
30/03/16 18:00,None,281.08,0,0,90,Clouds,overcast clouds,4784
30/03/16 21:00,None,280.75,0,0,90,Clouds,overcast clouds,2574
30/03/16 23:00,None,280.36,0,0,90,Drizzle,light intensity drizzle,1082
31/03/16 01:00,None,279.87,0,0,90,Clouds,overcast clouds,375
31/03/16 02:00,None,279.51,0,0,90,Rain,light rain,279
31/03/16 03:00,None,279.29,0,0,90,Rain,light rain,339
31/03/16 05:00,None,278.8,0,0,75,Clouds,broken clouds,2666
31/03/16 06:00,None,278.23,0,0,90,Rain,light rain,5420
31/03/16 06:00,None,278.23,0,0,90,Drizzle,light intensity drizzle,5420
31/03/16 07:00,None,277.8,0,0,75,Rain,light rain,6284
31/03/16 07:00,None,277.8,0,0,75,Drizzle,light intensity drizzle,6284
31/03/16 08:00,None,277.61,0,0,90,Rain,light rain,5980
31/03/16 10:00,None,277.79,0,0,90,Rain,light rain,4733
31/03/16 10:00,None,277.79,0,0,90,Drizzle,drizzle,4733
31/03/16 12:00,None,279,0,0,90,Rain,moderate rain,5020
31/03/16 13:00,None,281.75,0,0,90,Rain,light rain,5294
31/03/16 14:00,None,282.81,0,0,75,Rain,light rain,5725
31/03/16 16:00,None,282.89,0,0,75,Rain,proximity shower rain,6789
31/03/16 18:00,None,282.22,0,0,1,Rain,proximity shower rain,4758
31/03/16 19:00,None,280.15,0,0,90,Clouds,overcast clouds,3568
31/03/16 22:00,None,278.22,0,0,90,Rain,light rain,2998
31/03/16 22:00,None,278.22,0,0,90,Drizzle,light intensity drizzle,2998
01/04/16 00:00,None,276.76,0,0,40,Clouds,scattered clouds,731
01/04/16 01:00,None,275.62,0,0,1,Drizzle,light intensity drizzle,458
01/04/16 03:00,None,275.21,0,0,75,Mist,mist,378
01/04/16 05:00,None,276.29,0,0,75,Drizzle,light intensity drizzle,2539
01/04/16 05:00,None,276.29,0,0,75,Rain,light rain,2539
01/04/16 06:00,None,274.82,0,0,90,Rain,light rain,5117
01/04/16 06:00,None,274.82,0,0,90,Drizzle,drizzle,5117
01/04/16 06:00,None,274.82,0,0,90,Snow,light snow,5117
01/04/16 07:00,None,274.55,0,0,1,Snow,light snow,6558
01/04/16 07:00,None,274.55,0,0,1,Rain,light rain,6558
01/04/16 09:00,None,274.62,0,0,20,Clouds,few clouds,5290
01/04/16 11:00,None,275.36,0,0,40,Snow,light snow,5439
01/04/16 12:00,None,276.01,0,0,40,Clouds,scattered clouds,5597
01/04/16 14:00,None,276.51,0,0,1,Clear,sky is clear,5889
01/04/16 16:00,None,277.37,0,0,40,Clouds,scattered clouds,6830
01/04/16 18:00,None,276.56,0,0,1,Clear,sky is clear,5129
01/04/16 20:00,None,274.42,0,0,1,Clear,sky is clear,3329
01/04/16 21:00,None,273.29,0,0,1,Clear,sky is clear,3085
02/04/16 00:00,None,273.86,0,0,90,Clouds,overcast clouds,1492
02/04/16 02:00,None,273.95,0,0,90,Snow,light snow,744
02/04/16 04:00,None,273.75,0,0,75,Snow,snow,452
02/04/16 04:00,None,273.75,0,0,75,Mist,mist,452
02/04/16 06:00,None,272.42,0,0,75,Snow,light snow,1467
02/04/16 08:00,None,271.09,0,0,40,Snow,light snow,3145
02/04/16 10:00,None,270.7,0,0,75,Clouds,broken clouds,4326
02/04/16 11:00,None,271.68,0,0,75,Clouds,broken clouds,4823
02/04/16 13:00,None,272.15,0,0,75,Clouds,broken clouds,5023
02/04/16 15:00,None,273.94,0,0,40,Clouds,scattered clouds,4930
02/04/16 17:00,None,274.82,0,0,1,Clear,sky is clear,4859
02/04/16 18:00,None,274.49,0,0,75,Clouds,broken clouds,4622
02/04/16 19:00,None,274.01,0,0,90,Clouds,overcast clouds,4071
02/04/16 21:00,None,273.62,0,0,90,Clouds,overcast clouds,2865
02/04/16 22:00,None,272.97,0,0,40,Clouds,scattered clouds,2938
02/04/16 23:00,None,272.55,0,0,90,Clouds,overcast clouds,3339
03/04/16 00:00,None,272.65,0,0,90,Clouds,overcast clouds,1595
03/04/16 02:00,None,272.71,0,0,90,Clouds,overcast clouds,744
03/04/16 04:00,None,272.43,0,0,1,Clear,sky is clear,452
03/04/16 06:00,None,272.77,0,0,40,Clouds,scattered clouds,1210
03/04/16 08:00,None,274.05,0,0,75,Clouds,broken clouds,2484
03/04/16 09:00,None,278.07,0,0,40,Clouds,scattered clouds,2907
03/04/16 11:00,None,286.51,0,0,75,Clouds,broken clouds,4137
03/04/16 12:00,None,288.35,0,0,75,Clouds,broken clouds,4950
03/04/16 15:00,None,290.24,0,0,20,Clouds,few clouds,4695
03/04/16 17:00,None,286.89,0,0,1,Clear,sky is clear,4318
03/04/16 18:00,None,282.58,0,0,20,Clouds,few clouds,3992
03/04/16 20:00,None,276.16,0,0,40,Clouds,scattered clouds,2884
03/04/16 21:00,None,274.62,0,0,1,Clear,sky is clear,2158
03/04/16 23:00,None,273.08,0,0,1,Clear,sky is clear,1081
04/04/16 00:00,None,271.86,0,0,90,Snow,light snow,595
04/04/16 02:00,None,271.85,0,0,90,Clouds,overcast clouds,285
04/04/16 04:00,None,271.35,0,0,75,Clouds,broken clouds,867
04/04/16 05:00,None,271.36,0,0,90,Snow,light snow,2632
04/04/16 06:00,None,271.42,0,0,90,Snow,light snow,5684
04/04/16 07:00,None,271.48,0,0,90,Snow,light snow,6549
04/04/16 09:00,None,272.01,0,0,90,Snow,light snow,5124
04/04/16 10:00,None,273.62,0,0,75,Snow,light snow,4363
04/04/16 12:00,None,273.95,0,0,90,Snow,light snow,4804
04/04/16 13:00,None,275,0,0,90,Snow,light snow,4880
04/04/16 14:00,None,275.4,0,0,90,Clouds,overcast clouds,5249
04/04/16 16:00,None,276.08,0,0,75,Clouds,broken clouds,6422
04/04/16 18:00,None,277.08,0,0,1,Clear,sky is clear,4286
04/04/16 20:00,None,276.39,0,0,1,Clear,sky is clear,2495
04/04/16 21:00,None,273.48,0,0,1,Clear,sky is clear,2256
04/04/16 22:00,None,273.07,0,0,1,Clear,sky is clear,1648
04/04/16 23:00,None,272.86,0,0,1,Clear,sky is clear,1116
05/04/16 00:00,None,272.15,0,0,1,Clear,sky is clear,572
05/04/16 01:00,None,271.97,0,0,1,Clear,sky is clear,353
05/04/16 02:00,None,271.64,0,0,1,Clear,sky is clear,280
05/04/16 03:00,None,271.52,0,0,1,Clear,sky is clear,317
05/04/16 04:00,None,271.25,0,0,1,Clear,sky is clear,833
05/04/16 06:00,None,271.93,0,0,40,Clouds,scattered clouds,5857
05/04/16 07:00,None,272.41,0,0,75,Clouds,broken clouds,6904
05/04/16 08:00,None,273.9,0,0,90,Clouds,overcast clouds,6246
05/04/16 09:00,None,274.79,0,0,90,Clouds,overcast clouds,5155
05/04/16 10:00,None,275.01,0,0,90,Rain,light rain,4350
05/04/16 11:00,None,275.01,0,0,90,Rain,light rain,4793
05/04/16 11:00,None,275.01,0,0,90,Drizzle,drizzle,4793
05/04/16 12:00,None,274.65,0,0,90,Rain,light rain,4951
05/04/16 13:00,None,274.23,0,0,90,Rain,light rain,4876
05/04/16 13:00,None,274.23,0,0,90,Drizzle,light intensity drizzle,4876
05/04/16 15:00,None,274.36,0,0,90,Rain,light rain,5650
05/04/16 15:00,None,274.36,0,0,90,Snow,light snow,5650
05/04/16 15:00,None,274.36,0,0,90,Drizzle,light intensity drizzle,5650
05/04/16 16:00,None,274.95,0,0,90,Rain,light rain,6598
05/04/16 16:00,None,274.95,0,0,90,Mist,mist,6598
05/04/16 17:00,None,275.28,0,0,90,Rain,light rain,6213
05/04/16 18:00,None,275.58,0,0,90,Clouds,overcast clouds,4531
05/04/16 19:00,None,275.72,0,0,90,Clouds,overcast clouds,3245
05/04/16 21:00,None,275.41,0,0,90,Clouds,overcast clouds,4031
05/04/16 22:00,None,275.72,0,0,40,Clouds,scattered clouds,2558
05/04/16 23:00,None,275.65,0,0,75,Clouds,broken clouds,1152
06/04/16 00:00,None,275.55,0,0,90,Clouds,overcast clouds,656
06/04/16 01:00,None,275.72,0,0,75,Snow,light snow,388
06/04/16 01:00,None,275.72,0,0,75,Rain,light rain,388
06/04/16 02:00,None,275.72,0,0,90,Rain,light rain,292
06/04/16 02:00,None,275.72,0,0,90,Drizzle,drizzle,292
06/04/16 03:00,None,274.82,0,0,40,Rain,light rain,301
06/04/16 04:00,None,274.48,0,0,1,Clear,sky is clear,876
06/04/16 05:00,None,274.18,0,0,1,Clear,sky is clear,2750
06/04/16 06:00,None,273.35,0,0,1,Mist,mist,5699
06/04/16 07:00,None,273.22,0,0,40,Mist,mist,6970
06/04/16 08:00,None,274.28,0,0,1,Mist,mist,6251
06/04/16 09:00,None,277.05,0,0,40,Clouds,scattered clouds,5387
06/04/16 10:00,None,278.22,0,0,90,Clouds,overcast clouds,4759
06/04/16 11:00,None,278.3,0,0,90,Clouds,overcast clouds,4866
06/04/16 12:00,None,277.44,0,0,90,Rain,light rain,5211
06/04/16 13:00,None,277.08,0,0,90,Rain,light rain,4961
06/04/16 14:00,None,277,0,0,90,Clouds,overcast clouds,5410
06/04/16 16:00,None,276.69,0,0,90,Clouds,overcast clouds,6670
06/04/16 17:00,None,276.72,0,0,90,Snow,light snow,6466
06/04/16 17:00,None,276.72,0,0,90,Rain,light rain,6466
06/04/16 18:00,None,276.47,0,0,90,Clouds,overcast clouds,4540
06/04/16 19:00,None,276.36,0,0,90,Clouds,overcast clouds,3334
06/04/16 20:00,None,276.21,0,0,90,Clouds,overcast clouds,2779
06/04/16 21:00,None,276.01,0,0,90,Rain,light rain,2476
06/04/16 21:00,None,276.01,0,0,90,Drizzle,light intensity drizzle,2476
06/04/16 23:00,None,275.41,0,0,90,Clouds,overcast clouds,982
07/04/16 00:00,None,275.04,0,0,90,Clouds,overcast clouds,600
07/04/16 01:00,None,274.86,0,0,90,Clouds,overcast clouds,357
07/04/16 02:00,None,274.51,0,0,90,Snow,light snow,260
07/04/16 03:00,None,273.84,0,0,90,Clouds,overcast clouds,332
07/04/16 04:00,None,273.46,0,0,90,Clouds,overcast clouds,855
07/04/16 05:00,None,273.3,0,0,90,Snow,light snow,2721
07/04/16 06:00,None,273.08,0,0,90,Snow,light snow,5709
07/04/16 07:00,None,273.57,0,0,90,Snow,light snow,6731
07/04/16 07:00,None,273.57,0,0,90,Mist,mist,6731
07/04/16 08:00,None,273.65,0,0,90,Snow,light snow,5941
07/04/16 08:00,None,273.65,0,0,90,Mist,mist,5941
07/04/16 09:00,None,274.93,0,0,90,Snow,light snow,5303
07/04/16 09:00,None,274.93,0,0,90,Mist,mist,5303
07/04/16 09:00,None,274.93,0,0,90,Rain,light rain,5303
07/04/16 09:00,None,274.93,0,0,90,Drizzle,light intensity drizzle,5303
07/04/16 10:00,None,275.65,0,0,90,Snow,light snow,4782
07/04/16 11:00,None,276.86,0,0,90,Rain,light rain,4994
07/04/16 11:00,None,276.86,0,0,90,Drizzle,light intensity drizzle,4994
07/04/16 12:00,None,277.58,0,0,90,Rain,light rain,5218
07/04/16 12:00,None,277.58,0,0,90,Drizzle,light intensity drizzle,5218
07/04/16 13:00,None,277.93,0,0,90,Drizzle,light intensity drizzle,5285
07/04/16 15:00,None,278.44,0,0,90,Rain,light rain,5847
07/04/16 17:00,None,278.51,0,0,90,Rain,light rain,6316
07/04/16 18:00,None,277.41,0.3,0,90,Rain,moderate rain,4697
07/04/16 18:00,None,277.41,0.3,0,90,Drizzle,light intensity drizzle,4697
07/04/16 19:00,None,276.79,0,0,90,Rain,light rain,3479
07/04/16 19:00,None,276.79,0,0,90,Drizzle,drizzle,3479
07/04/16 19:00,None,276.79,0,0,90,Mist,mist,3479
07/04/16 20:00,None,276.45,0,0,90,Drizzle,light intensity drizzle,2999
07/04/16 20:00,None,276.45,0,0,90,Rain,light rain,2999
07/04/16 22:00,None,276.08,0,0,90,Rain,light rain,3057
07/04/16 22:00,None,276.08,0,0,90,Drizzle,light intensity drizzle,3057
08/04/16 00:00,None,275.72,0,0,90,Rain,light rain,739
08/04/16 00:00,None,275.72,0,0,90,Drizzle,light intensity drizzle,739
08/04/16 01:00,None,274.76,0,0,90,Snow,light snow,398
08/04/16 02:00,None,274.32,0,0,90,Clouds,overcast clouds,365
08/04/16 03:00,None,273.49,0,0,1,Clear,sky is clear,402
08/04/16 04:00,None,272.6,0,0,1,Clear,sky is clear,783
08/04/16 05:00,None,272.21,0,0,90,Clouds,overcast clouds,2556
08/04/16 06:00,None,272.49,0,0,90,Clouds,overcast clouds,5529
08/04/16 07:00,None,272.62,0,0,90,Snow,light snow,6670
08/04/16 08:00,None,272.62,0,0,90,Snow,light snow,5939
08/04/16 09:00,None,272.08,0,0,90,Snow,light snow,5038
08/04/16 10:00,None,272.55,0,0,90,Haze,haze,4539
08/04/16 10:00,None,272.55,0,0,90,Snow,snow,4539
08/04/16 11:00,None,272.37,0,0,90,Snow,light snow,4989
08/04/16 12:00,None,272.75,0,0,75,Snow,light snow,5329
08/04/16 13:00,None,273.53,0.9,0,90,Rain,light rain,5418
08/04/16 13:00,None,273.53,0.9,0,90,Snow,light snow,5418
08/04/16 14:00,None,273.86,0,0,75,Snow,snow,5818
08/04/16 14:00,None,273.86,0,0,75,Rain,proximity shower rain,5818
08/04/16 14:00,None,273.86,0,0,75,Haze,haze,5818
08/04/16 16:00,None,274.36,0,0,75,Clouds,broken clouds,6670
08/04/16 17:00,None,274.21,0,0,40,Clouds,scattered clouds,6030
08/04/16 18:00,None,273.38,0,0,40,Clouds,scattered clouds,4696
08/04/16 19:00,None,272.48,0,0,1,Clear,sky is clear,3919
08/04/16 20:00,None,271.42,0,0,40,Clouds,scattered clouds,3282
08/04/16 22:00,None,270.6,0,0,1,Clear,sky is clear,2552
08/04/16 23:00,None,269.44,0,0,1,Clear,sky is clear,1777
09/04/16 00:00,None,268.81,0,0,1,Clear,sky is clear,1289
09/04/16 01:00,None,267.79,0,0,1,Clear,sky is clear,751
09/04/16 02:00,None,267.2,0,0,1,Clear,sky is clear,571
09/04/16 03:00,None,266.63,0,0,1,Clear,sky is clear,368
09/04/16 04:00,None,265.65,0,0,1,Clear,sky is clear,382
09/04/16 05:00,None,264.95,0,0,1,Clear,sky is clear,712
09/04/16 06:00,None,264.62,0,0,40,Clouds,scattered clouds,1539
09/04/16 07:00,None,265.18,0,0,1,Clear,sky is clear,2294
09/04/16 08:00,None,268.81,0,0,1,Clear,sky is clear,3210
09/04/16 09:00,None,270.15,0,0,1,Clear,sky is clear,3928
09/04/16 10:00,None,271.41,0,0,1,Clear,sky is clear,4434
09/04/16 12:00,None,272.9,0,0,75,Clouds,broken clouds,5108
09/04/16 13:00,None,274.44,0,0,1,Clear,sky is clear,5095
09/04/16 14:00,None,275.9,0,0,1,Clear,sky is clear,5083
09/04/16 15:00,None,277.01,0,0,1,Clear,sky is clear,4873
09/04/16 17:00,None,277.79,0,0,1,Clear,sky is clear,4590
